id,nome,email,banco,cidade,estado,username,senha,tipo,cpf,rg,data_nascimento,endereco,telefone,renda,profissao,estado_civil,situacao_prof,data_criacao,ativo,motivo_inativacao,data_inativacao,conta_bloqueada,saldo_pendente
644,Usuário 644,user644@demo.com,Bradesco,Brasília,DF,user644,123456,normal,00000000644,000000644,1996-09-23,Rua 644,370750852,5437.35,Engenheiro,solteiro,CLT,2025-05-14 23:25:03.243531,1,,,0,
645,Usuário 645,user645@demo.com,Inter,Brasília,DF,user645,123456,normal,00000000645,000000645,1990-07-31,Rua 645,462261918,2413.79,Vendedor,solteiro,Autônomo,2025-05-14 23:25:03.243541,1,,,0,
646,Usuário 646,user646@demo.com,PagBank,Porto Alegre,RS,user646,123456,normal,00000000646,000000646,1989-12-13,Rua 646,855957283,8546.42,Médico,divorciado,Desempregado,2025-05-14 23:25:03.243551,1,,,0,
647,Usuário 647,user647@demo.com,Itaú,Rio de Janeiro,RJ,user647,123456,normal,00000000647,000000647,1992-01-17,Rua 647,237851436,5934.29,Analista,divorciado,Desempregado,2025-05-14 23:25:03.243562,1,,,0,
648,Usuário 648,user648@demo.com,PagBank,Rio de Janeiro,RJ,user648,123456,normal,00000000648,000000648,2003-04-26,Rua 648,597335712,2747.41,Estudante,casado,CLT,2025-05-14 23:25:03.243573,1,,,0,
649,Usuário 649,user649@demo.com,Bradesco,Porto Alegre,RS,user649,123456,normal,00000000649,000000649,1991-09-21,Rua 649,654841403,4910.99,Vendedor,casado,PJ,2025-05-14 23:25:03.243583,1,,,0,
650,Usuário 650,user650@demo.com,Banco do Brasil,São Paulo,SP,user650,123456,normal,00000000650,000000650,1993-11-24,Rua 650,455854794,4267.32,Professor,solteiro,PJ,2025-05-14 23:25:03.243594,1,,,0,
651,Usuário 651,user651@demo.com,C6 Bank,Brasília,DF,user651,123456,normal,00000000651,000000651,2001-10-17,Rua 651,106112278,3873.04,Professor,casado,CLT,2025-05-14 23:25:03.243605,1,,,0,
652,Usuário 652,user652@demo.com,Santander,Porto Alegre,RS,user652,123456,normal,00000000652,000000652,2002-05-15,Rua 652,465147820,8655.66,Estudante,casado,PJ,2025-05-14 23:25:03.243615,1,,,0,
653,Usuário 653,user653@demo.com,Bradesco,Brasília,DF,user653,123456,normal,00000000653,000000653,2005-02-07,Rua 653,276558895,1392.05,Estudante,divorciado,CLT,2025-05-14 23:25:03.243626,1,,,0,
654,Usuário 654,user654@demo.com,C6 Bank,Brasília,DF,user654,123456,normal,00000000654,000000654,1999-02-27,Rua 654,952913236,6989.21,Analista,divorciado,Autônomo,2025-05-14 23:25:03.243636,1,,,0,
655,Usuário 655,user655@demo.com,Bradesco,Campinas,SP,user655,123456,normal,00000000655,000000655,1997-12-28,Rua 655,608586409,335.37,Programador,divorciado,Desempregado,2025-05-14 23:25:03.243647,1,,,0,
656,Usuário 656,user656@demo.com,Bradesco,Rio de Janeiro,RJ,user656,123456,normal,00000000656,000000656,2005-06-04,Rua 656,382153127,8777.81,Designer,casado,Desempregado,2025-05-14 23:25:03.243658,1,,,0,
657,Usuário 657,user657@demo.com,Nubank,Campinas,SP,user657,123456,normal,00000000657,000000657,1987-01-17,Rua 657,247668785,1210.11,Professor,solteiro,PJ,2025-05-14 23:25:03.243669,1,,,0,
658,Usuário 658,user658@demo.com,C6 Bank,Curitiba,PR,user658,123456,normal,00000000658,000000658,1992-07-31,Rua 658,686175950,3733.17,Advogado,casado,CLT,2025-05-14 23:25:03.243680,1,,,0,
659,Usuário 659,user659@demo.com,Inter,Belo Horizonte,MG,user659,123456,normal,00000000659,000000659,2004-10-12,Rua 659,700937421,397.56,Médico,solteiro,Autônomo,2025-05-14 23:25:03.243690,1,,,0,
660,Usuário 660,user660@demo.com,Inter,Belo Horizonte,MG,user660,123456,normal,00000000660,000000660,2007-02-17,Rua 660,499280091,599.94,Analista,solteiro,Autônomo,2025-05-14 23:25:03.243701,1,,,0,
661,Usuário 661,user661@demo.com,PagBank,Fortaleza,CE,user661,123456,normal,00000000661,000000661,2007-03-08,Rua 661,425713292,8803.85,Professor,casado,PJ,2025-05-14 23:25:03.243712,1,,,0,
662,Usuário 662,user662@demo.com,Nubank,Brasília,DF,user662,123456,normal,00000000662,000000662,2003-02-24,Rua 662,813003603,4747.6,Vendedor,solteiro,CLT,2025-05-14 23:25:03.243722,1,,,0,
663,Usuário 663,user663@demo.com,Inter,Belo Horizonte,MG,user663,123456,normal,00000000663,000000663,1994-12-23,Rua 663,780104381,6270.3,Engenheiro,solteiro,PJ,2025-05-14 23:25:03.243733,1,,,0,
664,Usuário 664,user664@demo.com,Santander,Campinas,SP,user664,123456,normal,00000000664,000000664,1988-01-25,Rua 664,916600009,679.94,Gerente,solteiro,PJ,2025-05-14 23:25:03.243744,1,,,0,
665,Usuário 665,user665@demo.com,Inter,Curitiba,PR,user665,123456,normal,00000000665,000000665,1988-07-18,Rua 665,771758113,3617.23,Médico,casado,Desempregado,2025-05-14 23:25:03.243754,1,,,0,
666,Usuário 666,user666@demo.com,Inter,São Paulo,SP,user666,123456,normal,00000000666,000000666,2006-06-02,Rua 666,444120916,7806.32,Analista,solteiro,Autônomo,2025-05-14 23:25:03.243765,1,,,0,
667,Usuário 667,user667@demo.com,C6 Bank,Recife,PE,user667,123456,normal,00000000667,000000667,1993-10-12,Rua 667,998048068,8669.35,Professor,casado,Desempregado,2025-05-14 23:25:03.243776,1,,,0,
668,Usuário 668,user668@demo.com,Nubank,Belo Horizonte,MG,user668,123456,normal,00000000668,000000668,1993-12-12,Rua 668,659697044,2876.28,Engenheiro,casado,CLT,2025-05-14 23:25:03.243788,1,,,0,
669,Usuário 669,user669@demo.com,Bradesco,Recife,PE,user669,123456,normal,00000000669,000000669,1994-10-13,Rua 669,191099113,7044.74,Professor,divorciado,CLT,2025-05-14 23:25:03.243798,1,,,0,
670,Usuário 670,user670@demo.com,Banco do Brasil,Salvador,BA,user670,123456,normal,00000000670,000000670,1998-07-24,Rua 670,401542652,4645.07,Designer,casado,Autônomo,2025-05-14 23:25:03.243809,1,,,0,
671,Usuário 671,user671@demo.com,C6 Bank,Porto Alegre,RS,user671,123456,normal,00000000671,000000671,1995-11-29,Rua 671,623757850,3860.94,Estudante,divorciado,PJ,2025-05-14 23:25:03.243820,1,,,0,
672,Usuário 672,user672@demo.com,Caixa,Brasília,DF,user672,123456,normal,00000000672,000000672,2005-05-04,Rua 672,842410947,4896.76,Designer,divorciado,CLT,2025-05-14 23:25:03.243830,1,,,0,
673,Usuário 673,user673@demo.com,Banco do Brasil,Porto Alegre,RS,user673,123456,normal,00000000673,000000673,1986-06-06,Rua 673,391253759,8747.52,Estudante,divorciado,PJ,2025-05-14 23:25:03.243841,1,,,0,
674,Usuário 674,user674@demo.com,Caixa,Salvador,BA,user674,123456,normal,00000000674,000000674,1987-01-13,Rua 674,357069675,5660.15,Designer,casado,PJ,2025-05-14 23:25:03.243855,1,,,0,
675,Usuário 675,user675@demo.com,PagBank,Salvador,BA,user675,123456,normal,00000000675,000000675,1992-03-20,Rua 675,541886902,2785.22,Estudante,casado,PJ,2025-05-14 23:25:03.243865,1,,,0,
676,Usuário 676,user676@demo.com,Santander,Fortaleza,CE,user676,123456,normal,00000000676,000000676,1989-05-22,Rua 676,926683522,6883.32,Médico,divorciado,Autônomo,2025-05-14 23:25:03.243876,1,,,0,
677,Usuário 677,user677@demo.com,PagBank,Campinas,SP,user677,123456,normal,00000000677,000000677,2000-03-06,Rua 677,319542069,7980.31,Estudante,divorciado,PJ,2025-05-14 23:25:03.243887,1,,,0,
678,Usuário 678,user678@demo.com,Banco do Brasil,Rio de Janeiro,RJ,user678,123456,normal,00000000678,000000678,1993-01-21,Rua 678,365243362,2057.34,Designer,solteiro,Desempregado,2025-05-14 23:25:03.243898,1,,,0,
679,Usuário 679,user679@demo.com,Nubank,Salvador,BA,user679,123456,normal,00000000679,000000679,1998-08-06,Rua 679,620059677,7170.41,Estudante,casado,Autônomo,2025-05-14 23:25:03.243909,1,,,0,
680,Usuário 680,user680@demo.com,Banco do Brasil,Belo Horizonte,MG,user680,123456,normal,00000000680,000000680,1993-10-15,Rua 680,177363365,2525.36,Programador,divorciado,Desempregado,2025-05-14 23:25:03.243920,1,,,0,
681,Usuário 681,user681@demo.com,Bradesco,São Paulo,SP,user681,123456,normal,00000000681,000000681,2003-02-22,Rua 681,971868892,9341.22,Vendedor,casado,Autônomo,2025-05-14 23:25:03.243931,1,,,0,
682,Usuário 682,user682@demo.com,Inter,Campinas,SP,user682,123456,normal,00000000682,000000682,2002-11-30,Rua 682,385294502,509.93,Programador,divorciado,Desempregado,2025-05-14 23:25:03.243943,1,,,0,
683,Usuário 683,user683@demo.com,Bradesco,Fortaleza,CE,user683,123456,normal,00000000683,000000683,1996-09-11,Rua 683,569410109,3868.85,Engenheiro,solteiro,PJ,2025-05-14 23:25:03.243954,1,,,0,
684,Usuário 684,user684@demo.com,Caixa,Rio de Janeiro,RJ,user684,123456,normal,00000000684,000000684,1990-05-02,Rua 684,960389089,9941.9,Analista,solteiro,Autônomo,2025-05-14 23:25:03.243965,1,,,0,
685,Usuário 685,user685@demo.com,PagBank,Rio de Janeiro,RJ,user685,123456,normal,00000000685,000000685,1995-05-18,Rua 685,388207655,1274.22,Engenheiro,divorciado,Desempregado,2025-05-14 23:25:03.243976,1,,,0,
686,Usuário 686,user686@demo.com,Itaú,Curitiba,PR,user686,123456,normal,00000000686,000000686,1987-05-23,Rua 686,808988450,5665.67,Analista,solteiro,Autônomo,2025-05-14 23:25:03.243987,1,,,0,
687,Usuário 687,user687@demo.com,Banco do Brasil,Fortaleza,CE,user687,123456,normal,00000000687,000000687,2001-01-02,Rua 687,561497079,2406.8,Médico,divorciado,Autônomo,2025-05-14 23:25:03.243999,1,,,0,
688,Usuário 688,user688@demo.com,Caixa,Campinas,SP,user688,123456,normal,00000000688,000000688,1988-07-10,Rua 688,353792122,1517.03,Gerente,divorciado,Autônomo,2025-05-14 23:25:03.244010,1,,,0,
689,Usuário 689,user689@demo.com,Santander,Curitiba,PR,user689,123456,normal,00000000689,000000689,1989-04-23,Rua 689,985965177,3832.72,Gerente,divorciado,CLT,2025-05-14 23:25:03.244020,1,,,0,
690,Usuário 690,user690@demo.com,Bradesco,Belo Horizonte,MG,user690,123456,normal,00000000690,000000690,1994-07-27,Rua 690,895058691,6141.32,Advogado,casado,CLT,2025-05-14 23:25:03.244031,1,,,0,
691,Usuário 691,user691@demo.com,Nubank,Rio de Janeiro,RJ,user691,123456,normal,00000000691,000000691,1988-06-02,Rua 691,536371041,2209.73,Vendedor,divorciado,PJ,2025-05-14 23:25:03.244042,1,,,0,
692,Usuário 692,user692@demo.com,Nubank,Belo Horizonte,MG,user692,123456,normal,00000000692,000000692,2001-02-10,Rua 692,215305817,31.68,Advogado,casado,Desempregado,2025-05-14 23:25:03.244057,1,,,0,
693,Usuário 693,user693@demo.com,Nubank,Brasília,DF,user693,123456,normal,00000000693,000000693,2002-03-04,Rua 693,207767824,8472.82,Programador,divorciado,Desempregado,2025-05-14 23:25:03.244073,1,,,0,
694,Usuário 694,user694@demo.com,Santander,Brasília,DF,user694,123456,normal,00000000694,000000694,1990-10-20,Rua 694,512827443,8505.86,Programador,solteiro,Autônomo,2025-05-14 23:25:03.244089,1,,,0,
695,Usuário 695,user695@demo.com,C6 Bank,Curitiba,PR,user695,123456,normal,00000000695,000000695,1997-08-02,Rua 695,947813397,8751.47,Designer,casado,CLT,2025-05-14 23:25:03.244105,1,,,0,
696,Usuário 696,user696@demo.com,PagBank,Brasília,DF,user696,123456,normal,00000000696,000000696,1993-07-28,Rua 696,516505170,8382.19,Estudante,solteiro,Autônomo,2025-05-14 23:25:03.244120,1,,,0,
697,Usuário 697,user697@demo.com,Bradesco,Belo Horizonte,MG,user697,123456,normal,00000000697,000000697,1993-11-25,Rua 697,998657208,6989.29,Programador,solteiro,Desempregado,2025-05-14 23:25:03.244136,1,,,0,
698,Usuário 698,user698@demo.com,Nubank,Curitiba,PR,user698,123456,normal,00000000698,000000698,2000-05-01,Rua 698,479315930,4051.02,Médico,divorciado,Autônomo,2025-05-14 23:25:03.244152,1,,,0,
699,Usuário 699,user699@demo.com,Inter,Curitiba,PR,user699,123456,normal,00000000699,000000699,1993-11-30,Rua 699,604350516,9606.55,Estudante,solteiro,CLT,2025-05-14 23:25:03.244166,1,,,0,
700,Usuário 700,user700@demo.com,Itaú,Brasília,DF,user700,123456,normal,00000000700,000000700,1998-08-29,Rua 700,713811510,3451.84,Programador,solteiro,Desempregado,2025-05-14 23:25:03.244316,1,,,0,
701,Usuário 701,user701@demo.com,C6 Bank,Recife,PE,user701,123456,normal,00000000701,000000701,1986-12-27,Rua 701,555414514,894.61,Advogado,casado,PJ,2025-05-14 23:25:03.244345,1,,,0,
702,Usuário 702,user702@demo.com,Caixa,Porto Alegre,RS,user702,123456,normal,00000000702,000000702,1986-12-08,Rua 702,379021573,4785.31,Professor,solteiro,PJ,2025-05-14 23:25:03.244360,1,,,0,
703,Usuário 703,user703@demo.com,Inter,São Paulo,SP,user703,123456,normal,00000000703,000000703,1999-03-16,Rua 703,151516549,7607.1,Engenheiro,divorciado,PJ,2025-05-14 23:25:03.244372,1,,,0,
704,Usuário 704,user704@demo.com,PagBank,Rio de Janeiro,RJ,user704,123456,normal,00000000704,000000704,2006-04-04,Rua 704,368855421,792.55,Advogado,casado,PJ,2025-05-14 23:25:03.244384,1,,,0,
705,Usuário 705,user705@demo.com,Santander,Porto Alegre,RS,user705,123456,normal,00000000705,000000705,1988-02-16,Rua 705,568037375,2785.13,Professor,solteiro,Desempregado,2025-05-14 23:25:03.244395,1,,,0,
706,Usuário 706,user706@demo.com,Santander,Porto Alegre,RS,user706,123456,normal,00000000706,000000706,1995-09-15,Rua 706,171703302,2318.16,Engenheiro,divorciado,CLT,2025-05-14 23:25:03.244405,1,,,0,
707,Usuário 707,user707@demo.com,Santander,Fortaleza,CE,user707,123456,normal,00000000707,000000707,2000-11-30,Rua 707,688344539,4702.48,Programador,solteiro,PJ,2025-05-14 23:25:03.244416,1,,,0,
708,Usuário 708,user708@demo.com,Nubank,São Paulo,SP,user708,123456,normal,00000000708,000000708,1993-11-12,Rua 708,865072262,770.47,Engenheiro,casado,PJ,2025-05-14 23:25:03.244427,1,,,0,
709,Usuário 709,user709@demo.com,Bradesco,Campinas,SP,user709,123456,normal,00000000709,000000709,1989-11-27,Rua 709,596645456,5534.39,Designer,divorciado,PJ,2025-05-14 23:25:03.244438,1,,,0,
710,Usuário 710,user710@demo.com,PagBank,Belo Horizonte,MG,user710,123456,normal,00000000710,000000710,1986-06-22,Rua 710,300582179,2456.47,Analista,casado,PJ,2025-05-14 23:25:03.244508,1,,,0,
711,Usuário 711,user711@demo.com,PagBank,Porto Alegre,RS,user711,123456,normal,00000000711,000000711,1989-02-20,Rua 711,122245738,5009.13,Analista,casado,PJ,2025-05-14 23:25:03.244521,1,,,0,
712,Usuário 712,user712@demo.com,Itaú,Belo Horizonte,MG,user712,123456,normal,00000000712,000000712,1996-11-10,Rua 712,267406452,8465.37,Médico,divorciado,Autônomo,2025-05-14 23:25:03.244532,1,,,0,
713,Usuário 713,user713@demo.com,Banco do Brasil,Fortaleza,CE,user713,123456,normal,00000000713,000000713,1997-01-03,Rua 713,363913847,4549.44,Engenheiro,divorciado,PJ,2025-05-14 23:25:03.244546,1,,,0,
714,Usuário 714,user714@demo.com,Itaú,Belo Horizonte,MG,user714,123456,normal,00000000714,000000714,2005-11-16,Rua 714,505257116,1359.04,Advogado,casado,Desempregado,2025-05-14 23:25:03.244557,1,,,0,
715,Usuário 715,user715@demo.com,PagBank,Recife,PE,user715,123456,normal,00000000715,000000715,1995-03-28,Rua 715,879788828,4038.98,Gerente,casado,Autônomo,2025-05-14 23:25:03.244568,1,,,0,
716,Usuário 716,user716@demo.com,Inter,Fortaleza,CE,user716,123456,normal,00000000716,000000716,1990-07-10,Rua 716,369970706,5234.7,Programador,solteiro,Desempregado,2025-05-14 23:25:03.244579,1,,,0,
717,Usuário 717,user717@demo.com,Itaú,Belo Horizonte,MG,user717,123456,normal,00000000717,000000717,2002-09-28,Rua 717,178830977,5997.98,Designer,casado,CLT,2025-05-14 23:25:03.244589,1,,,0,
718,Usuário 718,user718@demo.com,Inter,Fortaleza,CE,user718,123456,normal,00000000718,000000718,1998-10-19,Rua 718,503667032,2995.18,Analista,casado,Desempregado,2025-05-14 23:25:03.244600,1,,,0,
719,Usuário 719,user719@demo.com,Itaú,Curitiba,PR,user719,123456,normal,00000000719,000000719,2002-07-19,Rua 719,567654869,7750.72,Professor,casado,PJ,2025-05-14 23:25:03.244612,1,,,0,
720,Usuário 720,user720@demo.com,Inter,Porto Alegre,RS,user720,123456,normal,00000000720,000000720,2001-11-24,Rua 720,252809923,163.78,Médico,casado,Autônomo,2025-05-14 23:25:03.244622,1,,,0,
721,Usuário 721,user721@demo.com,Inter,Brasília,DF,user721,123456,normal,00000000721,000000721,1996-12-02,Rua 721,865460104,4652.05,Médico,casado,PJ,2025-05-14 23:25:03.244633,1,,,0,
722,Usuário 722,user722@demo.com,Itaú,Recife,PE,user722,123456,normal,00000000722,000000722,2001-11-16,Rua 722,256269664,8970.39,Engenheiro,casado,Autônomo,2025-05-14 23:25:03.244645,1,,,0,
723,Usuário 723,user723@demo.com,Caixa,São Paulo,SP,user723,123456,normal,00000000723,000000723,1996-12-12,Rua 723,515062252,8870.47,Programador,solteiro,Autônomo,2025-05-14 23:25:03.244656,1,,,0,
724,Usuário 724,user724@demo.com,PagBank,Salvador,BA,user724,123456,normal,00000000724,000000724,1995-01-04,Rua 724,612290927,405.24,Vendedor,solteiro,Autônomo,2025-05-14 23:25:03.244668,1,,,0,
725,Usuário 725,user725@demo.com,Nubank,Salvador,BA,user725,123456,normal,00000000725,000000725,2000-06-02,Rua 725,644083832,1659.45,Engenheiro,solteiro,Autônomo,2025-05-14 23:25:03.244678,1,,,0,
726,Usuário 726,user726@demo.com,Itaú,São Paulo,SP,user726,123456,normal,00000000726,000000726,1995-12-15,Rua 726,334820678,6306.75,Designer,solteiro,Desempregado,2025-05-14 23:25:03.244689,1,,,0,
727,Usuário 727,user727@demo.com,Caixa,Recife,PE,user727,123456,normal,00000000727,000000727,1989-06-21,Rua 727,758124324,4602.91,Estudante,casado,Autônomo,2025-05-14 23:25:03.244700,1,,,0,
728,Usuário 728,user728@demo.com,Itaú,Salvador,BA,user728,123456,normal,00000000728,000000728,1989-05-30,Rua 728,655121856,5856.21,Vendedor,casado,Desempregado,2025-05-14 23:25:03.244710,1,,,0,
729,Usuário 729,user729@demo.com,Itaú,Campinas,SP,user729,123456,normal,00000000729,000000729,1992-06-08,Rua 729,936775460,5479.9,Estudante,divorciado,CLT,2025-05-14 23:25:03.244721,1,,,0,
730,Usuário 730,user730@demo.com,Inter,Belo Horizonte,MG,user730,123456,normal,00000000730,000000730,1999-12-23,Rua 730,809331304,7142.71,Advogado,solteiro,PJ,2025-05-14 23:25:03.244732,1,,,0,
731,Usuário 731,user731@demo.com,Bradesco,Curitiba,PR,user731,123456,normal,00000000731,000000731,1993-07-18,Rua 731,512198254,2757.6,Médico,solteiro,CLT,2025-05-14 23:25:03.244743,1,,,0,
732,Usuário 732,user732@demo.com,Itaú,Porto Alegre,RS,user732,123456,normal,00000000732,000000732,1985-12-29,Rua 732,242745408,1944.93,Estudante,solteiro,Desempregado,2025-05-14 23:25:03.244753,1,,,0,
733,Usuário 733,user733@demo.com,Inter,Belo Horizonte,MG,user733,123456,normal,00000000733,000000733,1995-02-10,Rua 733,710085965,2551.48,Médico,solteiro,CLT,2025-05-14 23:25:03.244764,1,,,0,
734,Usuário 734,user734@demo.com,Itaú,Belo Horizonte,MG,user734,123456,normal,00000000734,000000734,2001-06-04,Rua 734,880865787,4826.65,Engenheiro,solteiro,Desempregado,2025-05-14 23:25:03.244775,1,,,0,
735,Usuário 735,user735@demo.com,C6 Bank,Belo Horizonte,MG,user735,123456,normal,00000000735,000000735,2004-10-26,Rua 735,185866627,6694.17,Designer,divorciado,Autônomo,2025-05-14 23:25:03.244786,1,,,0,
736,Usuário 736,user736@demo.com,Banco do Brasil,Brasília,DF,user736,123456,normal,00000000736,000000736,1994-06-09,Rua 736,699758448,5479.25,Designer,divorciado,Autônomo,2025-05-14 23:25:03.244796,1,,,0,
737,Usuário 737,user737@demo.com,Santander,Campinas,SP,user737,123456,normal,00000000737,000000737,1992-05-27,Rua 737,832246061,8353.59,Estudante,divorciado,Autônomo,2025-05-14 23:25:03.244807,1,,,0,
738,Usuário 738,user738@demo.com,Nubank,Fortaleza,CE,user738,123456,normal,00000000738,000000738,2002-04-22,Rua 738,975026417,222.25,Vendedor,casado,Autônomo,2025-05-14 23:25:03.244818,1,,,0,
739,Usuário 739,user739@demo.com,Banco do Brasil,Campinas,SP,user739,123456,normal,00000000739,000000739,1996-03-11,Rua 739,877686278,9913.13,Analista,divorciado,Autônomo,2025-05-14 23:25:03.244828,1,,,0,
740,Usuário 740,user740@demo.com,Bradesco,Porto Alegre,RS,user740,123456,normal,00000000740,000000740,1988-11-24,Rua 740,258883691,5550.14,Médico,solteiro,Desempregado,2025-05-14 23:25:03.244839,1,,,0,
741,Usuário 741,user741@demo.com,Bradesco,Belo Horizonte,MG,user741,123456,normal,00000000741,000000741,1991-09-28,Rua 741,682192772,5058.44,Programador,divorciado,Desempregado,2025-05-14 23:25:03.244851,1,,,0,
742,Usuário 742,user742@demo.com,Caixa,Recife,PE,user742,123456,normal,00000000742,000000742,2000-09-02,Rua 742,187111819,2424.94,Estudante,casado,CLT,2025-05-14 23:25:03.244862,1,,,0,
743,Usuário 743,user743@demo.com,Itaú,Salvador,BA,user743,123456,normal,00000000743,000000743,1997-08-11,Rua 743,535858328,8150.61,Professor,casado,Desempregado,2025-05-14 23:25:03.244873,1,,,0,
744,Usuário 744,user744@demo.com,Caixa,São Paulo,SP,user744,123456,normal,00000000744,000000744,1986-05-09,Rua 744,497692607,1182.26,Médico,casado,Desempregado,2025-05-14 23:25:03.244885,1,,,0,
